entidad,recaudo,participacion,acumulado
MUNICIPIO DE PLATO,24316521.0,6.538504724335644e-06,0.9988072725181057
MUNICIPIO DE EL TAMBO,24314567.0,6.537979310431601e-06,0.9988138104974161
MUNICIPIO DE SANTA ROSA,24131979.0,6.488882957355148e-06,0.9988202993803735
MUNICIPIO DE CODAZZI,24081974.0,6.475437040122974e-06,0.9988267748174137
MUNICIPIO DE EL BANCO,23845800.0,6.411931869512209e-06,0.9988331867492832
MUNICIPIO DE CIENAGA DE ORO,23695608.0,6.371546524028066e-06,0.9988395582958073
MUNICIPIO DE ITSMINA,23680706.0,6.3675395035582365e-06,0.9988459258353108
MUNICIPIO DE RESTREPO,23342247.0,6.276530770421868e-06,0.9988522023660813
MUNICIPIO DE ROLDANILLO,23151068.0,6.225124370851231e-06,0.9988584274904522
MUNICIPIO DE GUAPOTA,23018898.0,6.189584987178072e-06,0.9988646170754394
MUNICIPIO DE SONSON,22961677.0,6.174198749203025e-06,0.9988707912741885
MUNICIPIO DE SUPIA,22645100.0,6.089073898895862e-06,0.9988768803480874
MUNICIPIO DE VILLETA,22327948.0,6.003794436001786e-06,0.9988828841425235
MUNICIPIO DE TOCANCIPA,22300132.0,5.996314951275656e-06,0.9988888804574747
ALCALDIA MUNICIPAL VALPARAISO,22258389.0,5.985090615248807e-06,0.9988948655480899
MUNICIPIO DE AYAPEL,22047346.0,5.92834295580616e-06,0.9989007938910457
Municipio SATIVASUR,21990234.0,5.912986026999763e-06,0.9989067068770727
MUNICIPIO DE ACEVEDO,21705129.0,5.8363237285800296e-06,0.9989125432008013
MUNICIPIO DE COROZAL,21672259.0,5.827485266437813e-06,0.9989183706860677
MUNICIPIO DE LIBANO,21646425.0,5.82053872457648e-06,0.9989241912247923
MUNICIPIO DE BETULIA,21586851.0,5.804519785006647e-06,0.9989299957445773
MUNICIPIO DE NARIÑO                 ,21583483.0,5.80361415858453e-06,0.9989357993587359
MUNICIPIO DE RETIRO,21522713.0,5.787273624833922e-06,0.9989415866323608
MUNICIPIO DE PROVIDENCIA,21468781.0,5.772771770856008e-06,0.9989473594041316
MUNICIPIO DE ISNOS,21214905.0,5.704506683700019e-06,0.9989530639108153
MUNICIPIO DE CAREPA,21175023.0,5.693782754671852e-06,0.99895875769357
MUNICIPIO DE PRADERA,20949223.0,5.633067064020422e-06,0.998964390760634
MUNICIPIO DE PUERTO BOYACA,20853068.0,5.607211806117019e-06,0.9989699979724401
MUNICIPIO DE BOSCONIA,20829074.0,5.600760024533803e-06,0.9989755987324647
MUNICIPIO DE EL ZULIA,20641799.0,5.55040337720543e-06,0.9989811491358419
ALCALDIA MUNICIPAL CONCEPCION,20553521.0,5.526666177296985e-06,0.9989866758020192
MUNICIPIO DE JARDIN,20256707.0,5.446855428824827e-06,0.998992122657448
MUNICIPIO DE SAN ONOFRE,19981300.0,5.3728008397405124e-06,0.9989974954582878
MUNICIPIO DE PLANADAS,19538165.0,5.2536456246084436e-06,0.9990027491039124
MUNICIPIO DE AMAGA,19437875.0,5.226678500536557e-06,0.999007975782413
MUNICIPIO DE SAN AGUSTIN,19389518.0,5.213675716423045e-06,0.9990131894581293
MUNICIPIO DE SAN MIGUEL,19344659.0,5.201613514620863e-06,0.9990183910716439
MUNICIPIO EL TAMBO,19335173.0,5.19906281027401e-06,0.9990235901344542
MUNICIPIO DE EL ROSAL,19071755.0,5.128231960849661e-06,0.999028718366415
MUNICIPIO DE MANZANARES,19055321.0,5.123812998670007e-06,0.9990338421794137
MUNICIPIO DE DAGUA,18786550.0,5.051542773284377e-06,0.999038893722187
ALCALDIA MUNICIPAL DE SAN FRANCISCO CUNDINAMARCA,18384100.0,4.943327407019241e-06,0.999043837049594
MUNICIPIO DE PAZ DE ARIPORO,18083171.0,4.862410170207708e-06,0.9990486994597642
MUNICIPIO DE ALGECIRAS,18010151.0,4.842775716127251e-06,0.9990535422354803
MUNICIPIO DE EL CARMEN,17835524.0,4.795820007928016e-06,0.9990583380554882
MUNICIPIO DE PUERTO COLOMBIA,17705763.0,4.76092838377115e-06,0.9990630989838719
MUNICIPIO DE AGUAZUL,17668842.0,4.751000642342712e-06,0.9990678499845143
MUNICIPIO DE ANTIOQUIA,17534149.0,4.714782845527331e-06,0.9990725647673597
MUNICIPIO DE SANTUARIO,17523515.0,4.711923453789567e-06,0.9990772766908135
MUNICIPIO DE MARIA LA BAJA,17504553.0,4.706824734010415e-06,0.9990819835155474
MUNICIPIO DE MORALES,17292047.0,4.649683686368375e-06,0.9990866331992339
MUNICIPIO DE SAN LUIS,17201350.0,4.62529603802908e-06,0.9990912584952719
MUNICIPIO DE LA JAGUA DE IBIRICO,17163641.0,4.61515641013371e-06,0.9990958736516821
MUNICIPIO DE CHINU,16807649.0,4.5194332031080955e-06,0.9991003930848852
MUNICIPIO DE CUMARIBO,16757961.0,4.506072524467315e-06,0.9991048991574096
MUNICIPIO DE SAN RAFAEL,16507232.0,4.438653638721778e-06,0.9991093378110484
MUNICIPIO DE VILLAGARZON,16304891.0,4.384245872724874e-06,0.9991137220569211
MUNICIPIO DE YARUMAL,16226267.0,4.3631045509278056e-06,0.9991180851614719
MUNICIPIO DE CAICEDONIA,16103558.0,4.330109149315112e-06,0.9991224152706213
MUNICIPIO DE EL CERRITO,16076384.0,4.322802292903411e-06,0.9991267380729142
MUNICIPIO DE MALAGA,16037057.0,4.312227598633045e-06,0.9991310503005129
Municipio BUSBANZA,15902163.0,4.275955754635109e-06,0.9991353262562674
MUNICIPIO DE HONDA,15876187.0,4.2689710301870955e-06,0.9991395952272977
MUNICIPIO DE SAMPUES,15799346.0,4.24830914185518e-06,0.9991438435364395
MUNICIPIO DE PUERTO TEJADA,15630508.0,4.202910046291823e-06,0.9991480464464858
MUNICIPIO DE GUAMO,15617136.0,4.1993144297489045e-06,0.9991522457609155
MUNICIPIO DE TARAZA,15510975.0,4.17076864394179e-06,0.9991564165295594
MUNICIPIO DE GUASCA,15474488.0,4.160957601405038e-06,0.9991605774871608
MUNICIPIO DE SIBATE,15348646.0,4.127119762862269e-06,0.9991647046069236
MUNICIPIO DE PUERTO LOPEZ,15310818.0,4.116948136883694e-06,0.9991688215550605
MUNICIPIO DE CIMITARRA,15127557.0,4.0676708198576905e-06,0.9991728892258803
MUNICIPIO DE LA MESA,15088509.0,4.057171146303408e-06,0.9991769463970266
MUNICIPIO DE PUEBLO NUEVO,15076975.0,4.054069752255695e-06,0.9991810004667788
MUNICIPIO DE EL PASO,15018751.0,4.038413816150784e-06,0.999185038880595
MUNICIPIO DE LA CALERA,14912995.0,4.009976931383146e-06,0.9991890488575264
MUNICIPIO DE CAJAMARCA,14884746.0,4.002381016656786e-06,0.999193051238543
MUNICIPIO DE MONIQUIRA,14533575.0,3.907954135338127e-06,0.9991969591926783
MUNICIPIO DE AMALFI,14466837.0,3.8900088573811075e-06,0.9992008492015356
MUNICIPIO DE PAEZ,14437143.0,3.882024394501552e-06,0.9992047312259301
MUNICIPIO DE VALENCIA,14382229.0,3.867258489114339e-06,0.9992085984844192
MUNICIPIO DE PUERTO LIBERTADOR,14273850.0,3.83811630205893e-06,0.9992124366007213
MUNICIPIO DE NECHI,14194664.0,3.816823863263873e-06,0.9992162534245846
MUNICIPIO DE VALPARAISO,14026943.0,3.771725119456307e-06,0.9992200251497041
MUNICIPIO DE CUMARAL,13921281.0,3.743313510485486e-06,0.9992237684632146
MUNICIPIO DE CURUMANI,13910432.0,3.740396307084789e-06,0.9992275088595217
MUNICIPIO DE SAMACA,13740046.0,3.694580967548321e-06,0.9992312034404892
MUNICIPIO DE PUEBLO BELLO,13665670.0,3.674581896654208e-06,0.9992348780223859
MUNICIPIO DE SAN ROQUE,13633296.0,3.6658768046739185e-06,0.9992385438991905
MUNICIPIO DE SAN PELAYO,13632647.0,3.6657022941193003e-06,0.9992422096014847
MUNICIPIO DE CALDONO,13575470.0,3.650327887368296e-06,0.9992458599293721
MUNICIPIO DE BARBACOAS,13421449.0,3.6089129565010516e-06,0.9992494688423286
MUNICIPIO DE SAN JUAN NEPOMUCENO,13238435.0,3.5597020556645557e-06,0.9992530285443842
MUNICIPIO DE DON MATIAS,13202844.0,3.5501319398719294e-06,0.9992565786763241
MUNICIPIO DE ORTEGA,13145733.0,3.5347752799569882e-06,0.999260113451604
MUNICIPIO DE PATIA (EL BORDO),13014835.0,3.499577926215222e-06,0.9992636130295303
MUNICIPIO DE ZARAGOZA,12999382.0,3.4954227465534125e-06,0.9992671084522768
MUNICIPIO DE PIVIJAY,12928752.0,3.476430943051595e-06,0.9992705848832198
MUNICIPIO DE MARQUETALIA,12903056.0,3.46952150821112e-06,0.999274054404728
MUNICIPIO DE GIGANTE,12869399.0,3.460471428493427e-06,0.9992775148761566
MUNICIPIO DE GINEBRA,12713882.0,3.4186542360087575e-06,0.9992809335303926
MUNICIPIO DE LA PAZ  ROBLES,12593051.0,3.386163812549489e-06,0.9992843196942052
MUNICIPIO DE SAN PEDRO DE URABA,12487858.0,3.3578783136712966e-06,0.9992876775725188
MUNICIPIO DE LA PINTADA,12415243.0,3.338352760630315e-06,0.9992910159252795
MUNICIPIO DE GUADUAS,12382854.0,3.3296436352781934e-06,0.9992943455689147
MUNICIPIO DE GUATICA,12352186.0,3.3213972721209833e-06,0.9992976669661868
MUNICIPIO DE YOLOMBO,12342817.0,3.3188780280744233e-06,0.9993009858442149
MUNICIPIO DE CAJIBIO,12238388.0,3.290797962268231e-06,0.9993042766421771
MUNICIPIO DE CUMBAL,12215132.0,3.284544622579172e-06,0.9993075611867998
MUNICIPIO DE CALAMAR,12210167.0,3.2832095765026245e-06,0.9993108443963763
MUNICIPIO DE TIMANA,12209864.0,3.2831281023916088e-06,0.9993141275244787
MUNICIPIO DE VITERBO,12185448.0,3.2765628486141717e-06,0.9993174040873273
MUNICIPIO DE CARTAGENA DEL CHAIRA,12105059.0,3.25494693339815e-06,0.9993206590342607
MUNICIPIO DE TORIBIO,12036741.0,3.236576806941443e-06,0.9993238956110676
MUNICIPIO DE MARSELLA,11999497.0,3.2265622135728787e-06,0.9993271221732811
MUNICIPIO DE SALGAR,11815199.0,3.177006056107524e-06,0.9993302991793372
MUNICIPIO DE SILVIA,11796443.0,3.1719627279682047e-06,0.9993334711420652
MUNICIPIO DE CACERES,11684829.0,3.1419506770542604e-06,0.9993366130927422
MUNICIPIO DE ABEJORRAL,11667711.0,3.137347793119047e-06,0.9993397504405354
MUNICIPIO DE SAN BERNARDO DEL VIENTO,11645646.0,3.1314147031534856e-06,0.9993428818552386
MUNICIPIO DE SAN ALBERTO,11527908.0,3.099755960966072e-06,0.9993459816111995
MUNICIPIO DE ARBOLETES,11513614.0,3.0959124265011846e-06,0.999349077523626
MUNICIPIO DE GUACHETA,11479653.0,3.0867806037810197e-06,0.9993521643042298
MUNICIPIO DE BELALCAZAR,11423090.0,3.071571296383691e-06,0.9993552358755262
MUNICIPIO DE CHINACOTA,11414247.0,3.069193489242723e-06,0.9993583050690155
MUNICIPIO DE CHIMICHAGUA,11352525.0,3.052596970826481e-06,0.9993613576659863
MUNICIPIO DE SAN JERONIMO,11258474.0,3.027307460545446e-06,0.9993643849734468
MUNICIPIO DE SARDINATA,11177188.0,3.005450349693843e-06,0.9993673904237965
MUNICIPIO DE ARANZAZU,11136519.0,2.994514803090198e-06,0.9993703849385996
MUNICIPIO DE EL COPEY,11089547.0,2.98188443364255e-06,0.9993733668230332
MUNICIPIO DE PUPIALES,11082341.0,2.979946801814232e-06,0.999376346769835
MUNICIPIO DE BALBOA,11010249.0,2.960561879004476e-06,0.999379307331714
MUNICIPIO DE PACHO,10963599.0,2.948018092605498e-06,0.9993822553498066
MUNICIPIO DE PUERTO CARRENO,10944899.0,2.942989822387687e-06,0.999385198339629
MUNICIPIO DE COYAIMA,10735948.0,2.886804683869942e-06,0.9993880851443129
MUNICIPIO DE BRICEÑO,10691587.0,2.874876390012599e-06,0.9993909600207029
MUNICIPIO DE FILANDIA,10685318.0,2.8731907094780827e-06,0.9993938332114124
MUNICIPIO DE COCORNA,10670810.0,2.869289632241719e-06,0.9993967025010446
MUNICIPIO DE AQUITANIA,10628228.0,2.8578396962837065e-06,0.999399560340741
MUNICIPIO DE FREDONIA,10615321.0,2.854369114267595e-06,0.9994024147098552
MUNICIPIO DE SANDONA,10438673.0,2.806869976436799e-06,0.9994052215798317
MUNICIPIO DE CHOCONTA,10425074.0,2.803213321533483e-06,0.9994080247931533
MUNICIPIO DE ARIGUANI,10414977.0,2.8004983245073206e-06,0.9994108252914777
MUNICIPIO DE SINCE,10351932.0,2.7835460626954544e-06,0.9994136088375404
MUNICIPIO DE VELEZ,10195852.0,2.7415774843213395e-06,0.9994163504150247
MUNICIPIO DE SILVANIA,10107225.0,2.717746441294926e-06,0.9994190681614661
MUNICIPIO DE DABEIBA,9998320.0,2.6884628173339252e-06,0.9994217566242835
MUNICIPIO DE PENSILVANIA,9978516.0,2.6831376909492443e-06,0.9994244397619744
MUNICIPIO DE TORO,9930984.0,2.6703567422865177e-06,0.9994271101187167
MUNICIPIO DE SAN VICENTE,9905852.0,2.663598962226944e-06,0.9994297737176788
MUNICIPIO DE EL COLEGIO,9741179.0,2.6193197995757355e-06,0.9994323930374784
MUNICIPIO DE PACORA,9689048.0,2.6053022191091736e-06,0.9994349983396975
MUNICIPIO DE SAMANA,9668132.0,2.599678085425979e-06,0.999437598017783
MUNICIPIO DE BUGALAGRANDE,9581413.0,2.5763600872966557e-06,0.9994401743778702
MUNICIPIO DE CHIRIGUANA,9487995.0,2.551240785306951e-06,0.9994427256186555
MUNICIPIO DE ARACATACA,9416307.0,2.5319644946452166e-06,0.9994452575831502
MUNICIPIO DE MAHATES,9390200.0,2.5249445454165326e-06,0.9994477825276956
MUNICIPIO DE MONITOS,9383851.0,2.5232373535655763e-06,0.9994503057650492
MUNICIPIO DE CISNEROS,9373834.0,2.5205438678558534e-06,0.9994528263089171
MUNICIPIO DE INZA,9361358.0,2.5171891780570614e-06,0.9994553434980952
MUNICIPIO DE CAMPO DE LA CRUZ,9326599.0,2.5078427799554093e-06,0.9994578513408752
MUNICIPIO DE EL TARRA,9218388.0,2.4787457666645243e-06,0.9994603300866418
MUNICIPIO DE SUESCA,9207838.0,2.4759089618090216e-06,0.9994628059956037
MUNICIPIO DE MORROA,9190074.0,2.4711323739935565e-06,0.9994652771279776
MUNICIPIO DE COTA,9178127.3,2.4679200084421595e-06,0.9994677450479861
MUNICIPIO DE JERICO,9157212.0,2.462296062982984e-06,0.999470207344049
MUNICIPIO DE PUEBLOVIEJO,9111450.0,2.4499910521964883e-06,0.9994726573351012
MUNICIPIO DE PINILLOS,9108261.0,2.4491335573449055e-06,0.9994751064686584
MUNICIPIO DE GUACARI,9102789.0,2.447662183300421e-06,0.9994775541308417
MUNICIPIO DE SOPETRAN,9087831.0,2.443640104909083e-06,0.9994799977709466
MUNICIPIO DE SAN DIEGO,9056304.0,2.4351627639916004e-06,0.9994824329337106
MUNICIPIO DE BUENOS AIRES,8938980.0,2.4036153428667626e-06,0.9994848365490535
MUNICIPIO DE SAN JACINTO,8807983.0,2.368391368870902e-06,0.9994872049404224
MUNICIPIO DE MISTRATO,8713187.0,2.342901534455522e-06,0.9994895478419569
MUNICIPIO DE ACHI,8706945.0,2.341223113990304e-06,0.9994918890650709
MUNICIPIO DE SUAREZ,8699080.0,2.3391082826928128e-06,0.9994942281733536
MUNICIPIO DE LURUACO,8664677.0,2.329857609949318e-06,0.9994965580309636
MUNICIPIO DE GUACHUCAL,8647536.0,2.325248541510628e-06,0.9994988832795051
MUNICIPIO DE RISARALDA,8594337.0,2.3109437849695946e-06,0.9995011942232901
MUNICIPIO DE OVEJAS,8563408.0,2.3026272411424995e-06,0.9995034968505312
MUNICIPIO DE SUAZA,8479233.0,2.2799933028759623e-06,0.999505776843834
MUNICIPIO DE TRUJILLO,8469642.0,2.2774143649262818e-06,0.999508054258199
MUNICIPIO DE RIOBLANCO,8450928.0,2.272382330228094e-06,0.9995103266405292
MUNICIPIO DE SAN JUAN DE URABA,8445552.0,2.2709367697633368e-06,0.9995125975772989
MUNICIPIO DE ALCALA,8400492.0,2.258820520778601e-06,0.9995148563978197
MUNICIPIO DE PUERTO ESCONDIDO,8260800.0,2.221258535577186e-06,0.9995170776563552
MUNICIPIO DE TIQUISIO,8243069.0,2.216490821179752e-06,0.9995192941471764
MUNICIPIO DE GARAGOA,8189418.0,2.202064525700834e-06,0.9995214962117022
MUNICIPIO DE LANDAZURI,8173820.0,2.197870356777977e-06,0.999523694082059
MUNICIPIO DE GUAPI,8102544.0,2.1787048493959075e-06,0.9995258727869084
MUNICIPIO DE NUEVA GRANADA,8097625.0,2.1773821723263133e-06,0.9995280501690808
MUNICIPIO DE BURITICA,8072556.0,2.170641332428436e-06,0.9995302208104132
MUNICIPIO DE EL CHARCO,8063733.0,2.168268903116578e-06,0.9995323890793163
MUNICIPIO DE MUTATA,8058923.0,2.166975535215633e-06,0.9995345560548515
MUNICIPIO DE LOS PALMITOS,8053213.0,2.16544016500474e-06,0.9995367214950165
MUNICIPIO DE ANSERMANUEVO,8021014.0,2.1567821290291626e-06,0.9995388782771455
MUNICIPIO DE PELAYA,7992671.0,2.149160938505985e-06,0.999541027438084
MUNICIPIO DE SAN BENITO ABAD,7987939.0,2.147888544138569e-06,0.9995431753266282
MUNICIPIO DE GALERAS,7979791.0,2.145697616559172e-06,0.9995453210242448
MUNICIPIO DE OLAYA HERRERA,7963650.0,2.14135743957598e-06,0.9995474623816843
MUNICIPIO DE BETANIA,7953370.0,2.1385932354134616e-06,0.9995496009749197
MUNICIPIO DE TITIRIBI,7917543.0,2.1289596612373377e-06,0.999551729934581
MUNICIPIO DE PAILITAS,7877319.0,2.1181437713313895e-06,0.9995538480783523
MUNICIPIO DE BUESACO,7843206.0,2.108971077109989e-06,0.9995559570494295
MUNICIPIO DE EBEJICO,7815419.0,2.1014993902360683e-06,0.9995580585488197
MUNICIPIO DE TAMESIS,7794068.0,2.0957582887697325e-06,0.9995601543071085
MUNICIPIO DE SIBUNDOY,7785479.0,2.093448780058461e-06,0.9995622477558886
MUNICIPIO DE ASTREA,7767464.0,2.088604700487666e-06,0.9995643363605892
MUNICIPIO DE TABIO,7755934.0,2.085504382005775e-06,0.9995664218649711
MUNICIPIO DE SESQUILE,7737088.0,2.0804368536354612e-06,0.9995685023018248
MUNICIPIO DE CARMEN DE APICALA,7723644.0,2.0768218769077473e-06,0.9995705791237017
MUNICIPIO DE SANTA ANA,7702861.0,2.071233505788134e-06,0.9995726503572075
MUNICIPIO DE SUBACHOQUE,7614349.0,2.0474333852791024e-06,0.9995746977905928
MUNICIPIO DE GUATEQUE,7570789.0,2.0357204734776134e-06,0.9995767335110664
MUNICIPIO DE FORTUL,7546904.0,2.0292980010630456e-06,0.9995787628090674
MUNICIPIO DE CHIVOLO,7540346.0,2.02753461089789e-06,0.9995807903436783
MUNICIPIO DE SIMIJACA,7524210.0,2.023195778371976e-06,0.9995828135394567
MUNICIPIO DE ALTO BAUDO,7505011.0,2.0180333313178714e-06,0.999584831572788
MUNICIPIO DE SAN SEBASTIAN BUENAVIST,7497679.0,2.0160618191661605e-06,0.9995868476346071
MUNICIPIO DE TIMBIQUI,7468986.0,2.008346516633559e-06,0.9995888559811238
MUNICIPIO DE FRONTINO,7458462.0,2.005516702955899e-06,0.9995908614978267
MUNICIPIO DE PONEDERA,7437395.0,1.999851966662924e-06,0.9995928613497934
MUNICIPIO DE GUARANDA,7429672.0,1.997775317952114e-06,0.9995948591251114
MUNICIPIO DE BECERRIL,7393911.0,1.988159490612053e-06,0.999596847284602
MUNICIPIO DE TOLEDO,7344387.0,1.9748429101699742e-06,0.9995988221275122
MUNICIPIO DE GACHANCIPA,7304918.0,1.9642300333129268e-06,0.9996007863575455
MUNICIPIO DE TOTORO,7300835.0,1.963132149500129e-06,0.999602749489695
MUNICIPIO DE TOLUVIEJO,7137159.0,1.9191210716300518e-06,0.9996046686107666
MUNICIPIO DE RIVERA,7124917.0,1.9158293024318463e-06,0.999606584440069
MUNICIPIO DE PUERTO  LEGUIZAMO,7069429.0,1.9009090533491781e-06,0.9996084853491224
MUNICIPIO DE VILLA DE LEYVA,7057975.0,1.8978291706179048e-06,0.999610383178293
MUNICIPIO DE SITIONUEVO,7032063.0,1.890861655223043e-06,0.9996122740399482
MUNICIPIO DE VALDIVIA,7018979.0,1.8873434794193082e-06,0.9996141613834276
MUNICIPIO DE PALERMO,7015532.0,1.886416610572207e-06,0.9996160478000382
MUNICIPIO DE SIMITI,6987921.0,1.8789922485944538e-06,0.9996179267922868
MUNICIPIO DE CONVENCION,6902533.0,1.8560321449923978e-06,0.9996197828244318
MUNICIPIO DE SANTO DOMINGO,6872488.0,1.8479533012119628e-06,0.9996216307777329
MUNICIPIO DE MANATI,6843830.0,1.8402474098803037e-06,0.9996234710251428
MUNICIPIO DE AGRADO,6829261.0,1.8363299302651546e-06,0.999625307355073
MUNICIPIO DE PUEBLO RICO,6823338.0,1.8347372861742403e-06,0.9996271420923593
MUNICIPIO DE CHITAGA,6744664.0,1.8135825198043972e-06,0.9996289556748791
MUNICIPIO DE ANZOATEGUI,6649712.0,1.7880507383219592e-06,0.9996307437256174
MUNICIPIO DE ITUANGO,6628156.0,1.782254514107246e-06,0.9996325259801315
MUNICIPIO DE MIRANDA,6627884.0,1.7821813756313506e-06,0.9996343081615071
MUNICIPIO DE VILLAPINZON,6611921.0,1.7778890613272374e-06,0.9996360860505684
MUNICIPIO DE PALMAR DE VARELA,6559389.0,1.763763655387021e-06,0.9996378498142238
MUNICIPIO DE SOCHA,6555902.0,1.7628260308816995e-06,0.9996396126402547
MUNICIPIO DE CANALETE,6436062.0,1.7306020788548294e-06,0.9996413432423336
MUNICIPIO DE BARRANCO DE LOBA,6407273.0,1.7228609627424999e-06,0.9996430661032963
MUNICIPIO DE BAJO BAUDO,6383904.0,1.7165772383189691e-06,0.9996447826805347
MUNICIPIO DE OPORAPA,6377982.0,1.7149848631195103e-06,0.9996464976653978
MUNICIPIO DE EL DONCELLO,6364408.0,1.7113349305025816e-06,0.9996482090003284
MUNICIPIO DE FILADELFIA,6311456.0,1.697096590151056e-06,0.9996499060969185
MUNICIPIO DE PUERTO GUZMAN,6277199.0,1.687885175560064e-06,0.999651593982094
MUNICIPIO DE ANOLAIMA,6261079.0,1.6835506452974376e-06,0.9996532775327394
MUNICIPIO DE SAN ANTONIO,6242298.0,1.678500594871731e-06,0.9996549560333342
MUNICIPIO DE MANI,6185036.0,1.6631033323470095e-06,0.9996566191366666
MUNICIPIO DE ANORI,6174174.0,1.6601826333573912e-06,0.9996582793193
MUNICIPIO DE SAN ESTANISLAO,6162133.0,1.6569449113417407e-06,0.9996599362642113
MUNICIPIO DE LA CELIA,6154986.0,1.655023144109297e-06,0.9996615912873554
MUNICIPIO DE GENOVA,6143310.0,1.6518835674749034e-06,0.9996632431709229
MUNICIPIO DE TENJO,6115598.0,1.6444320474601451e-06,0.9996648876029703
MUNICIPIO DE JAMBALO,6110312.0,1.6430106872263832e-06,0.9996665306136576
MUNICIPIO DE VISTA HERMOSA,6087698.0,1.6369299758517532e-06,0.9996681675436335
MUNICIPIO DE VEGACHI,6055732.0,1.628334591585307e-06,0.9996697958782251
MUNICIPIO DE COTORRA,6053188.0,1.6276505317225203e-06,0.9996714235287568
MUNICIPIO DE SANTA MARIA,6042803.0,1.6248580939571744e-06,0.9996730483868508
MUNICIPIO DE YALI,6042184.0,1.624691650146221e-06,0.9996746730785009
MUNICIPIO DE SAN MARTIN DE LOBA,6030542.0,1.6215612158213144e-06,0.9996762946397167
MUNICIPIO DE SAN ANDRES,5975408.0,1.6067361543138923e-06,0.9996779013758711
MUNICIPIO DE NEMOCON,5959564.0,1.6024758380929834e-06,0.9996795038517092
MUNICIPIO DE ARATOCA,5903670.0,1.5874464190793828e-06,0.9996810912981283
MUNICIPIO DE ALEJANDRIA,5857189.0,1.574948075336384e-06,0.9996826662462036
MUNICIPIO DE TOCAIMA,5843172.0,1.5711790238046698e-06,0.9996842374252274
MUNICIPIO DE MONTERREY,5833412.0,1.5685546431990102e-06,0.9996858059798706
MUNICIPIO DE ALMAGUER,5819051.0,1.5646930930066046e-06,0.9996873706729635
MUNICIPIO DE VIOTA,5799069.0,1.5593201039428453e-06,0.9996889299930675
MUNICIPIO DE EL PIÑON,5784887.0,1.5555066853209738e-06,0.9996904854997528
MUNICIPIO DE LOS CORDOBAS,5760369.0,1.5489140046150758e-06,0.9996920344137574
MUNICIPIO DE EL RETEN,5729593.0,1.540638601180672e-06,0.9996935750523586
MUNICIPIO DE PUERTO SANTANDER,5707116.0,1.5345947279354453e-06,0.9996951096470865
MUNICIPIO DE TARQUI,5697073.0,1.5318942510478797e-06,0.9996966415413375
MUNICIPIO DE PURISIMA,5695933.0,1.5315877147886122e-06,0.9996981731290523
MUNICIPIO DE CAICEDO,5673852.0,1.5256503225597626e-06,0.9996996987793748
MUNICIPIO DE PURACE,5663570.0,1.5228855806143332e-06,0.9997012216649555
Municipio Belén de Bajirá,5649519.0,1.519107386773132e-06,0.9997027407723422
MUNICIPIO DE MERCADERES,5565009.0,1.496383369869003e-06,0.9997042371557121
MUNICIPIO DE SAN LORENZO,5549257.0,1.4921477916619998e-06,0.9997057293035038
MUNICIPIO DE BOCHALEMA,5517108.0,1.4835032002591974e-06,0.999707212806704
MUNICIPIO DE TAMINANGO,5514121.0,1.482700021481625e-06,0.9997086955067255
MUNICIPIO DE LA ARGENTINA,5509801.0,1.481538410393874e-06,0.9997101770451359
MUNICIPIO DE CHIMA,5494945.0,1.477543758930997e-06,0.9997116545888948
MUNICIPIO DE GOMEZ PLATA,5427914.0,1.4595196957775163e-06,0.9997131141085905
MUNICIPIO DE LA CRUZ,5411033.0,1.454980539117256e-06,0.9997145690891297
MUNICIPIO DE RIOFRIO,5404947.0,1.4533440657190956e-06,0.9997160224331955
MUNICIPIO DE EL DOVIO,5397063.0,1.4512241254839499e-06,0.999717473657321
MUNICIPIO DE EL PLAYON,5374816.0,1.4452420972734877e-06,0.9997189188994182
MUNICIPIO DE MOMIL,5370227.0,1.4440081543842078e-06,0.9997203629075726
MUNICIPIO DE ZAPATOCA,5330451.0,1.4333127278503228e-06,0.9997217962203004
MUNICIPIO DE LIBORINA,5247454.0,1.4109955437183622e-06,0.9997232072158442
MUNICIPIO DE CICUCO,5205684.0,1.3997639476222142e-06,0.9997246069797918
MUNICIPIO DE SABANA DE SAN ANGEL,5199241.0,1.3980314799744413e-06,0.9997260050112718
MUNICIPIO DE CURITI,5186653.0,1.3946466743326335e-06,0.9997273996579462
MUNICIPIO DE EL PAUJIL,5168509.0,1.3897679077640792e-06,0.999728789425854
MUNICIPIO DE HATILLO DE LOBA,5160986.0,1.3877450373443683e-06,0.9997301771708913
MUNICIPIO DE ANAPOIMA,5156337.0,1.3864949609677586e-06,0.9997315636658523
MUNICIPIO DE CACHIPAY,5152367.0,1.385427461889432e-06,0.9997329490933141
MUNICIPIO DE MIRAFLORES,5095708.0,1.3701923409123754e-06,0.999734319285655
MUNICIPIO DE EL TABLON,5094970.0,1.369993899018218e-06,0.999735689279554
MUNICIPIO DE TRINIDAD,5069880.0,1.3632474123997752e-06,0.9997370525269664
MUNICIPIO DE LA MONTANITA,5045179.0,1.3566055245575213e-06,0.999738409132491
MUNICIPIO DE RAMIRIQUI,5043513.0,1.3561575513926617e-06,0.9997397652900424
MUNICIPIO DE PALMITO,5023077.0,1.3506624856081064e-06,0.999741115952528
MUNICIPIO DE POLICARPA,4975019.0,1.3377401000397874e-06,0.999742453692628
MUNICIPIO DE CAPARRAPI,4933221.0,1.3265009749828855e-06,0.999743780193603
